date,clock,stadium,class,attendance,links,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24
27th August 2022,5:30pm,Emirates Stadium,h,"60,164",https://www.skysports.com/football/arsenal-vs-fulham/464665,3.982797912350263,-0.13667898626149824,2.1754689228468282,-1.8715654910001618,1.5152607225919943,-0.731032068885207,-0.3819479284653771,-0.6920099087389654,-0.8568750672179877,0.9954633171412066,-0.9542041089899769,-0.741451210640154,0.8343606181541398,-1.4447568349532844,-0.39190700788370325,-0.4267490789563793,0.09642064445483886,-0.4158436109957972,0.9195068857847549,-0.4920721000781705,-1.1812903104204888,-0.9510936489003816,-1.3496192762641097,-0.6167035819096044
22nd August 2022,8:00pm,Old Trafford,h,"74,147",https://www.skysports.com/football/manchester-united-vs-liverpool/464661,-2.716151611514014,1.4977836086730107,-0.8672824825817474,-1.8450630886967292,1.1886216411473098,-0.17819698822736751,-0.9597770995993417,0.35084315409682104,1.0858993969490625,-0.29759962174021737,1.5099008755818442,-1.8750282456801481,1.582388269895874,1.18948945616019,-0.33985279117790446,0.1167660668934643,-0.6436384276859733,0.14312810074542723,0.401661552351654,0.2856536859819383,-0.4744473234526172,-0.7672968947342339,-0.7787589904658713,0.8042969582288623
21st August 2022,2:00pm,Elland Road,h,"36,372",https://www.skysports.com/football/leeds-united-vs-chelsea/464659,-1.4845676631859406,-1.0292206693687387,-1.1543204732402028,-3.224621297689013,2.2130978130078587,1.2191953902697963,0.5302180152579113,-1.1945749146804931,-0.43426138786816115,0.00628185338332211,-1.2048224575267257,1.606046059231483,-1.3206688029313234,3.9769494871663,1.8262843241453945,-0.12493658703970394,0.43291102977103413,-0.0712645280623708,0.4429887665406557,1.0334253465886136,-0.5740738657574826,0.4934146006149229,1.9336043420619102,0.18494850373398974
21st August 2022,2:00pm,London Stadium,a,"62,449",https://www.skysports.com/football/west-ham-united-vs-brighton-and-hove-albion/464664,-0.20319082007442607,-0.027185855675128663,-0.8249732930372771,2.02360041453982,-1.9462778560446705,-1.473128063596462,-1.7119727621750578,1.216719344672011,-1.301108467740984,0.41600983286847537,-0.46596543667710444,1.0512101163701564,0.24285737797854,-0.009664225928857675,-0.1248876069499806,-0.9798003153748948,0.4317062774986121,-0.665007419503901,0.5705426331069368,0.27056266002326695,-0.24224331213501013,0.23917607706327207,-0.3717529813917545,-0.24765935780366846
21st August 2022,4:30pm,"St James' Park, Newcastle",d,"52,258",https://www.skysports.com/football/newcastle-united-vs-manchester-city/464662,-4.192018803548601,3.3236891201571983,1.6587621089192435,-0.3677507297327305,1.1576609053461522,2.272927563148427,-1.520619979550784,0.9665144555583388,0.22314714792843357,-1.1884193328608836,-0.11657239716950302,-1.3583702398882296,0.8588772435740404,0.5504570440351216,-0.6299904399853438,-0.49505743892022125,-1.9941173602635731,-0.7471969146792939,-0.6766374577784475,-0.0915058408829431,0.8579156954841782,-0.7944677329516643,0.12976245048944135,1.1671369526256246
20th August 2022,12:30p,Tottenham Hotspur Stadium,h,"61,298",https://www.skysports.com/football/tottenham-hotspur-vs-wolverhampton-wanderers/464663,-1.5403882188268299,-0.38880600540110793,0.032418675899003935,-1.582754483171816,0.6835270514390868,-2.1550783658712036,-0.6386282976827604,-2.135400285252608,-0.6012591174930922,-1.1088788107087688,0.4215495647530551,-1.025920639293207,1.1718807934299444,-1.4312043614851317,1.2808516517893604,0.02163361761016574,-0.2640474187433458,0.18975896204109174,-0.19335919104963925,0.020854529456847314,0.15394091049987227,-0.90463654647408,1.0930446510816738,0.10074465528914642
20th August 2022,3:00pm,Selhurst Park,h,"22,012",https://www.skysports.com/football/crystal-palace-vs-aston-villa/464656,0.6627644794302237,0.9497935408767813,0.18312282434539873,-1.7206665176010507,1.921426648411834,1.300668257070362,-0.9300732663146558,0.37819976299289837,-0.1683391283186081,-0.7165754906415854,-1.0446550505433823,0.3454431458915427,-0.00036792923519233145,-0.8182370375716719,-1.508872484523546,0.2791671122014554,0.05927198427822316,1.0538907089382519,0.1583944852766903,0.9391126471449415,-0.21059748022699704,-0.1315098536283898,0.5585161809719309,-0.49116805550634995
20th August 2022,3:00pm,Goodison Park,d,"39,271",https://www.skysports.com/football/everton-vs-nottingham-forest/464657,0.5264271757300968,0.8387667254973159,0.7786797387320344,-1.173645845859958,1.557287331513941,-1.6003763041189434,0.4557789082819814,1.5947546895490323,0.28724897916452236,-0.12749708222542336,0.38959081556300595,-0.6130245846620188,0.932563611538987,-0.49304426697523046,1.253112277312588,1.3747987861405588,0.1686322337570073,0.6809652931354437,0.44095599270228597,-0.5935773465641231,0.10935232169232662,-1.3011129158188528,-0.5752884940749198,-1.7619244527463847
20th August 2022,3:00pm,Craven Cottage,h,"21,798",https://www.skysports.com/football/fulham-vs-brentford/464658,0.12516862454435798,1.9292758314631138,0.39296777285584583,-1.2528198391541892,1.5704455437993514,1.642584846160067,-0.30506096269941124,3.004269413500356,-2.6810589032872993,0.1337165914030917,0.6798907105217481,-0.06162934530930124,0.8961554071872153,2.508291999353789,0.297591548969999,-0.4939115267025449,0.403498388570398,-0.4792137124892696,-0.01213900072443888,-0.7819634995987436,-0.04520622948248737,-0.23850634117866185,0.5714765054684494,-0.1902270073672254
20th August 2022,3:00pm,The King Power Stadium,a,"30,850",https://www.skysports.com/football/leicester-city-vs-southampton/464660,-0.6154734487950306,-2.8986254169185988,1.0743502558357902,1.24222952117513,-0.16706777676298987,0.6027415596366206,1.9184732278067818,-0.611081900717769,1.0678848428092433,0.9073583719039836,-0.7024334094842264,1.0101916978804202,1.3517861384762215,-0.6709414280977223,-0.8656082277988556,-1.292964507168655,-0.28329175389007516,0.581023147654527,-0.007469832551335031,-0.6617026579543053,0.3061601499324641,0.7679353508365474,-0.5148330195815372,-0.04183097666980436
20th August 2022,5:30pm,Vitality Stadium,a,"10,423",https://www.skysports.com/football/bournemouth-vs-arsenal/464655,-3.5189615146794293,-1.3272659308295978,1.0684418011962247,0.31189885216318936,-1.3921650007712956,0.9465866359315684,-0.6925945474758586,0.213420278179991,-0.09090256175937421,-1.0408148940672326,0.3396805034748039,0.1269093156230742,-1.101433869940449,0.05852942348801463,0.6648485355165786,-0.5144372193797002,0.14382176383257347,0.7931876450486415,-0.6535027165503691,0.47089553735896567,0.3186916774121083,-0.13703418634908196,0.5865333379842216,-0.1917102413172443
15th August 2022,8:00pm,Anfield,d,"52,970",https://www.skysports.com/football/liverpool-vs-crystal-palace/464650,3.2658659200732973,-0.20367534478733282,3.4495781635159912,-0.5564953416041911,0.09449944780171728,0.7690179674574615,-0.5935286905249326,-0.6052339684186991,-0.9532631480474442,3.020474007287908,2.6750968159726884,0.31920765752732794,1.449439801895831,-0.04784110636184623,-0.41734171465394015,2.0949867321074382,-1.6680835508524863,-0.1844092141835866,-0.6902682749318717,-0.7115913777124151,-0.09238716787386761,1.4157340084668506,-1.5273249653195569,-0.6647318493685943
14th August 2022,2:00pm,The City Ground,h,"29,281",https://www.skysports.com/football/nottingham-forest-vs-west-ham-united/464652,-1.8942167472782934,0.8237803780580041,-0.6639255528947298,-0.5295009046833147,2.537290116298721,-1.8347418338815429,0.2061826105753293,0.37552930875013196,-2.178084865716778,-0.774854221218966,-0.5635486824779433,-0.10077215739611113,-0.1989463383437975,0.6296972830711192,-0.11270981193709581,-0.023282732959572207,-0.2108856013106047,0.004176248206420846,-0.36154637437879117,-0.07326678498980381,-0.1168694554152443,-1.381200382111707,-0.940858169252147,-0.19621977612637143
14th August 2022,4:30pm,Stamford Bridge,d,"39,946",https://www.skysports.com/football/chelsea-vs-tottenham-hotspur/464649,0.7288309521122198,0.2431229601287481,2.3397003115817463,0.16385313397280513,-1.4054400721875422,-0.03646449867849319,-0.7897099368596352,0.2520333359870525,-0.12588621938053837,-0.23209291602553186,-0.5964195748268883,-0.3765031411295803,0.9063949941954028,0.7006226874402983,-0.8706801189080313,-0.6383763438243,-0.8776976607862724,-1.1260299641049807,-0.2543973025676026,0.5898317877339216,0.2690532630206649,0.05446770997603384,-0.9233826674403943,0.39339800292069965
13th August 2022,12:30p,Villa Park,h,"41,883",https://www.skysports.com/football/aston-villa-vs-everton/464646,-0.4018562670270845,0.33940244524671426,-0.5253250811656308,0.2780674051241962,0.046280478823448344,-0.4277475326723787,0.33407230471912475,-1.6472575565680025,-0.460616784168949,-1.51261931847693,0.8002945574184565,-1.3684599027306263,1.9750077829819042,1.580813699631944,0.3660611779809537,-0.5451983445631113,0.5065149633333154,-1.6138128072366402,-1.2374123076762136,0.523928922476588,0.8820316447780316,-1.0400218313348975,-0.36320521408374185,-0.14191224758193471
13th August 2022,3:00pm,Emirates Stadium,h,"60,033",https://www.skysports.com/football/arsenal-vs-leicester-city/464645,2.8333647597546077,0.8280080438962046,-1.2871158296140925,-0.41903694026505856,-0.33527598297606276,1.3079183813120563,-0.39389278696095853,0.9949107155010108,0.36685639800914016,0.42014507835790327,0.9973877976937666,0.48763177687220505,0.7104492527725177,0.7615030397890914,-1.2694233975456914,-0.4845136606023837,-0.3760021747153548,-0.0186810871818627,0.27297084306791825,0.38603645519706126,0.7394212137298409,0.058541023235993195,1.3978124155873262,-0.05981929788794582
13th August 2022,3:00pm,Amex Stadium,d,"31,552",https://www.skysports.com/football/brighton-and-hove-albion-vs-newcastle-united/464648,2.1992136019419335,-1.142298834996036,-1.2919270200452082,-0.5813003768719385,-0.19445630005303194,0.5868207172364907,-0.6494800403285593,1.1448292890621539,-0.28321237208960476,0.7098841157059871,0.4755682899282052,-0.7036523272571495,0.4586738094523571,0.9024447781833074,-0.06380554493398599,0.15864961377640113,1.7669527665641371,0.7846923011643925,-1.0826983075789962,-1.3683624224767077,-0.8749413001128754,-0.6234385147954613,-0.9424199628971182,0.9417276773943422
13th August 2022,3:00pm,Etihad Stadium,h,"53,453",https://www.skysports.com/football/manchester-city-vs-bournemouth/464651,4.914236881804599,-0.2695768804098632,-0.8438848549773823,-0.922330627297388,-1.154146629747458,0.605755079555924,-0.2777282551900544,-0.5163927681248514,-0.26219702169586745,-0.22911681304326267,0.1666547225430515,-0.7894735148802896,-0.5007397471805489,-1.2547481763227866,0.17875356655707125,0.27359400079866525,-0.2897786960942055,-1.0155239284034767,0.3279778593431996,-0.9291314725002363,-0.3038724790766716,-0.14095194322004176,0.9564817063287206,0.07293468966220142
13th August 2022,3:00pm,St. Mary's Stadium,d,"30,815",https://www.skysports.com/football/southampton-vs-leeds-united/464653,-1.3972425238942885,0.1162554004713259,0.742040474105688,-0.39388481467369185,0.891026577578884,0.0017717521873103577,1.980907863954775,0.43358838893355345,1.6957440174512208,0.44644257411046706,0.6183172046265648,0.08891462758337977,-0.21714679002469295,-0.19825821975237048,0.4243086052861672,-0.6493964193616554,-1.2935321913100304,0.16173602783020266,-0.5457362582713832,-0.008417145167171172,0.772440767374144,0.8093231812332925,0.10490265891777092,-0.356734745340063
13th August 2022,3:00pm,Molineux,d,"31,178",https://www.skysports.com/football/wolverhampton-wanderers-vs-fulham/464654,0.06191827647463951,-2.2570459606493425,-0.07595521930556996,1.487292530669427,-0.15269785968188196,-0.1359678818480761,0.8450425792604085,-0.6108852168625929,-0.5630672010988191,0.5319496953037668,-1.3287058989594716,-0.7018828139715394,-0.22790834260203366,-0.7040403500923765,-0.9743087225039373,0.3178611985222305,-0.9766966141421735,1.06654864643404,-1.1971936760496003,-0.4222898162818481,-0.42240389435812653,-0.9339920617307215,-1.2989380934541621,0.44991337288163924
13th August 2022,5:30pm,Gtech Community Stadium,h,"17,051",https://www.skysports.com/football/brentford-vs-manchester-united/464647,-1.1957444409274178,0.6262150361789347,-1.5886402212827007,-2.3198709341981365,1.4140528979051565,1.0100027846562225,0.6166893341104364,-0.11547241436218747,0.5303970309448088,1.8095476214181354,-0.14633921491606094,-1.7276657613221746,-1.0029875003401867,-0.7809113840873023,0.27253746415143615,-0.3002393260795356,-0.2288854546299904,0.2381037299937386,0.8767748887995035,-0.5273769412379046,-2.0516560798235073,-1.5150726663667984,0.4152958693608376,-0.3460711788651986
7th August 2022,2:00pm,The King Power Stadium,d,"31,794",https://www.skysports.com/football/leicester-city-vs-brentford/464640,0.4435910455618644,0.09815313374501683,0.29803316714201283,-1.1322835817200088,-2.8840416751112365,-0.6874032630242903,-0.06548798166413115,0.685291983150933,0.5984163434449433,0.6698256745346508,-0.26847473112420933,0.8145850261435864,0.7069290550223843,0.016734316068081786,0.06392305829768126,-0.19918268021727453,0.8939664259483174,0.35327306405195097,-0.3341411980837463,-0.396920055031395,-0.012767582707807895,0.9093641248666682,-0.07829136786349519,-0.7846542498899552
7th August 2022,2:00pm,Old Trafford,a,"73,711",https://www.skysports.com/football/manchester-united-vs-brighton-and-hove-albion/464643,1.2364197297582986,0.45721070263396524,0.9815910401585232,1.1047861384624795,0.3391929262915464,-0.6782779077516551,-1.056107311549535,0.1643612369841096,-1.0647510849834678,0.08786466964860666,-0.07024195980308734,-0.6423457840689415,1.8203323430670324,-0.3973268183846429,0.6489323808006418,-0.395337778654899,0.16957733565283598,0.16245420235967545,0.8300086501621875,1.0000101418529614,-0.011098674893572308,-1.564990830956459,-1.359135267836986,-1.0984484239093786
7th August 2022,4:30pm,London Stadium,a,"62,443",https://www.skysports.com/football/west-ham-united-vs-manchester-city/464644,-4.1339914973628975,-0.8441990572262619,-1.2264197576920068,-0.7137161000631564,-3.163410969158875,-0.815613614795126,-1.3037509769912266,1.4183100986748671,-0.46591548507649977,0.406885844869887,0.8781733257581014,0.39400739178195004,0.2565733281587859,-1.0832872332366537,1.4535039837113446,-0.4323425133345043,-1.038060182523389,0.6393971300096452,0.877051093212292,-0.38392381195509073,-0.3587772677172523,1.15144832878872,0.5941955284591272,-0.26867693327773823
6th August 2022,12:30p,Craven Cottage,d,"25,000",https://www.skysports.com/football/fulham-vs-liverpool/464638,-2.3502757340146805,0.12262714293620126,-1.419971693224857,1.1803496270417062,-1.8672637521501598,0.3925178679819957,0.5596190756368437,2.457453016717211,0.06274477685871234,-0.015539591471221614,1.5908552281493682,0.14898295848925286,0.648382205674315,1.528705063837227,1.0126244068884735,-0.8359830758252492,-0.4671870083393944,0.049124781769408786,1.7719200042574175,0.01175742213856943,-0.576244624301566,-0.31880872824727313,-1.503073709208911,-0.5564711687913797
6th August 2022,3:00pm,Vitality Stadium,h,"10,000",https://www.skysports.com/football/bournemouth-vs-aston-villa/464636,-2.768859191908283,-2.0645238500774448,-2.189263582456923,0.4009884708805216,2.4938277156342643,0.7451084834205831,-0.09354095918582044,-0.24616548352849715,0.547459157508031,-0.374529842838872,1.3990677606039468,-0.6906134544833693,0.6728975387617965,0.7494528819455747,0.327277354100617,-1.1950845324372463,0.40317028269035077,0.5233491134704071,0.6527079855049001,0.5345191372485529,-1.2413468039379731,-0.13131628038574644,0.8445076885717976,-0.05927174682168132
6th August 2022,3:00pm,Elland Road,h,"36,347",https://www.skysports.com/football/leeds-united-vs-wolverhampton-wanderers/464639,-1.5990043532802145,1.1521321357227263,-0.5832251591162528,0.27194299158172297,0.21788193631896827,-0.5870942667795587,-0.14543494835839518,0.029758786072598308,1.8291387759523023,-0.8063340837867867,0.12887691452569908,0.19615397284631475,-0.0850677381643861,0.6215571631575411,-1.4454237387573579,-0.001156033354857424,0.08452557599222066,0.7561253804179079,0.07918616134815597,0.27958444460119486,-0.5583269322528145,-0.7502939706003552,0.3817785592743035,-0.18280556549125906
6th August 2022,3:00pm,"St James' Park, Newcastle",h,"52,245",https://www.skysports.com/football/newcastle-united-vs-nottingham-forest/464641,4.865632249281026,-0.3306439405922768,-0.4071388787643705,-1.698094496715323,1.3742118292507732,-0.8476368961998821,0.377311498485405,0.7064594155619593,0.9816027518586432,1.145464684483587,0.563238118052668,-0.3762850975665745,0.3649645383028865,-1.756796348131204,0.893271001263185,0.5701340652343053,0.2754131570785354,0.45591742737282986,0.7779800845019703,0.27460671796178054,0.03881157793137403,-0.4996505678396722,0.23504327647277337,0.40454028933048825
6th August 2022,3:00pm,Tottenham Hotspur Stadium,h,"61,732",https://www.skysports.com/football/tottenham-hotspur-vs-southampton/464642,2.5839876080110322,0.8104035298730716,-0.9868488346192081,-0.6986913849046903,-0.07110324139862559,-1.1980974673205198,-1.2266608028139872,0.32616078160599277,-0.4134389961366633,-0.8760577849473495,-0.3493705897292073,1.0513892150328346,0.8432774748482532,-0.5834636784307026,-0.9788504476859751,-0.46883967564190343,-0.43447575078454903,-0.7328334749035755,0.03485939829522228,-0.552981961121846,0.4524755770048832,-1.7550361722197299,0.530388925362368,-0.8147624560625771
6th August 2022,5:30pm,Goodison Park,a,"39,254",https://www.skysports.com/football/everton-vs-chelsea/464637,-4.128646923597913,-0.7838537593961316,0.26813807944161827,-1.104581601649937,1.9657611090014453,-0.7050049108555451,-0.3438177069311538,-0.9338146462146749,0.5816716969783128,-0.02374655408945662,-0.9711573604942229,-0.5757187149267218,-0.010064803314338564,0.7495304622231581,-0.7563952959219136,-0.1943901608438497,2.052297226790017,-1.1272811285721323,-0.9809536429344092,-0.7094027532676074,1.4026072773951002,0.9756415130672965,-0.7421014074456588,1.1334812321732612
5th August 2022,8:00pm,Selhurst Park,a,"25,286",https://www.skysports.com/football/crystal-palace-vs-arsenal/464635,-0.48899281604331785,-2.190616173321346,0.5522779372239416,-0.3312175960410358,-0.47248611348208336,0.6425776063338866,-1.1988493640403184,-0.4635242215099405,-0.5622774847292397,-0.6760801208427468,0.1918889214447429,0.0321261937474032,0.0026203224329792774,-0.63021108807429,0.05501505423301003,-0.8494625991254643,0.49557894591053664,-0.269370257833684,0.04154927409345781,0.8940812365890053,-0.8272550644264443,1.6313149326436711,0.5627713944809872,0.5676595126478073
 22nd May 2022,4:00pm,Carrow Road,a,"27,022",https://www.skysports.com/football/norwich-city-vs-tottenham-hotspur/stats/446667,-4.843827874985538,0.7203232610522533,5.106280771895817,0.8628421807782363,-1.1711249777282868,1.9658768620701075,-0.6046170697540285,1.146104201810155,1.9313788952213315,0.649713807638586,-0.17822663790802534,-0.002573626334366896,0.5947491592889782,2.067787141414854,-1.68124723033896,-0.6601452401223518,0.2840323224249631,0.7162636242352793,0.07138460828496297,-0.7579605824397874,0.48816402670373366,-0.3640830449084183,1.1983115434719434,-0.503843790788634
 22nd May 2022,4:00pm,Etihad Stadium,h,"53,395",https://www.skysports.com/football/manchester-city-vs-aston-villa/stats/446666,5.60171690791457,0.29859696385478346,1.2643602459825483,0.2396420475401514,-1.9643368534995655,0.1861602860276914,0.044915724900661265,-0.3551752312181076,-0.18989370951081375,0.6716844645523302,0.8900822826351408,-0.9751438896186726,-1.2079787540231413,-0.12639745307185338,0.7008657204286293,-1.1267107706246282,-1.0862478538690317,-0.8345254576966518,-0.14541708274861517,0.8308178420421568,-1.1447971056159574,-0.30758688797940864,-0.47595008641847664,0.34660938523406787
 22nd May 2022,4:00pm,Anfield,h,"53,097",https://www.skysports.com/football/liverpool-vs-wolverhampton-wanderers/stats/446665,4.172573024030529,3.679734133208596,0.7353283481704631,-0.2431749404902578,-2.2093466686011123,-0.2832185135789439,-1.3609720160047616,0.7902731010565938,-1.0486632361071444,0.19047965242397033,-0.3445015684782455,-0.652747203049378,-0.6262102917674771,0.988557717476501,-1.6241848192032855,0.1818735337689927,-1.2040485934567606,-1.5000033196343796,0.739563396815565,-0.42780238826856426,0.30456555710517935,1.152699341810682,-0.9463050870987086,-0.8503635198344585
 22nd May 2022,4:00pm,The King Power Stadium,h,"32,003",https://www.skysports.com/football/leicester-city-vs-southampton/stats/446664,1.0781853890068258,-0.12469503230015475,-1.6310500905212084,-2.415248994085012,-1.1784953535537344,0.7177542716084073,2.173427130559852,0.27675750512797886,0.7210146875249502,-2.4272546216892286,1.8117061446785574,1.033995488630729,-0.4559808989263241,0.14669921689971835,0.3042944779973952,-0.5515310915968713,-1.6333009787352246,0.7297287843520855,-1.0381610130315906,-0.4591171941611442,-1.1475459264371521,0.7712651515205516,0.2454980372852296,-0.39253259393194945
 22nd May 2022,4:00pm,Selhurst Park,h,"25,434",https://www.skysports.com/football/crystal-palace-vs-manchester-united/stats/446663,-2.5658034813692145,-2.5641721785594584,-0.8983782603398208,0.22830217870620015,1.639202875942516,2.2942961395470984,1.0244944357782482,-0.08173882989334534,-0.6343331498400087,-0.09006476463652753,-0.05986751616882909,-1.6294358868318113,-1.755878124596852,-0.18896438093662069,1.3387438784156294,0.3060806874762972,0.7681140245088524,0.34910748408273645,0.44889038070045745,0.43947875520020946,0.31402621736791947,0.3104484011744798,-0.42013008135172186,0.22563850340454816
 22nd May 2022,4:00pm,Stamford Bridge,h,"32,089",https://www.skysports.com/football/chelsea-vs-watford/stats/446662,3.6319722895124777,1.8363652951130311,-0.25292484662543185,-0.11400163219391626,-1.1352077320241794,0.17510792487171759,1.0145892662241391,-0.6419236832083279,-0.23064721066105728,-1.1380391122089761,-0.1956247812528886,1.3877050827180066,-0.39591761214929305,-0.07930143571314668,-0.4167571849547749,-0.5560200102688617,0.7688538613299838,0.6582469068815646,-0.7187891575628546,0.6634325721631498,0.9430602672667502,0.7470640024282305,-0.10403042430033305,0.15733944397798663
 22nd May 2022,4:00pm,Turf Moor,a,"21,361",https://www.skysports.com/football/burnley-vs-newcastle-united/stats/446661,-0.31322454920451226,0.12866747647922167,1.0597077613352293,0.22187932313701178,-1.338923935742289,-0.7519813059209259,0.9618178295327781,3.214360522103884,0.2504998949049551,-0.17976001240846406,-1.2734038756866173,0.22629377581457724,-0.04592451450978949,-0.011551534658107217,-0.37399732113524403,1.8473580757008814,-0.23580755915643223,-0.5639391768869393,0.07479468924929816,0.37262674795856393,-1.2314249642682216,-0.5222694575194237,-0.7069485357972949,-0.1881893828594647
 22nd May 2022,4:00pm,Amex Stadium,h,"31,604",https://www.skysports.com/football/brighton-and-hove-albion-vs-west-ham-united/stats/446660,1.9559286993156373,0.5682875802351743,-1.8128597141264695,-0.1916783491997644,-0.7317228492250383,-0.4157282093592586,-0.7418793930878413,-0.44543867305999935,1.5252588904048543,0.14980013207545598,0.12728114452464395,0.14947417738303934,-0.021374633173150418,-0.6125208362212038,-0.5046422648334711,-0.8111414074746183,0.8334711034041442,-1.220048925682084,0.6922149511471847,-0.02574588485877925,0.46027161825041757,0.22188070536427482,-0.739664024145365,-0.5773280499803624
 22nd May 2022,4:00pm,Gtech Community Stadium,a,"16,957",https://www.skysports.com/football/brentford-vs-leeds-united/stats/446659,-0.3291819582375752,1.1367447523443732,0.15629387280395501,1.8687843724504714,0.6734173013075274,0.8348892757360449,0.34455955726470083,-1.3404669144001957,0.18048276491204854,1.2744050805456555,2.078096060097777,2.6188973943843203,-0.39046760489738574,-0.1343984189780833,-1.4005870121767188,1.7073436057927005,0.3937165009339879,0.8238820292323696,-0.13651243844892308,0.29832678185411654,0.31534372571460006,-1.2873046150736578,-0.7234302487123507,-0.862201783257485
 22nd May 2022,4:00pm,Emirates Stadium,h,"60,201",https://www.skysports.com/football/arsenal-vs-everton/stats/446658,5.611863038949302,0.7835762484898184,2.1096412026061153,-2.7424889839349906,-0.4677509019548099,-0.6274118985678391,0.23447846262991537,-0.27046343053590105,-0.8102460531029734,-0.1435729971744695,-0.42379639838414657,0.25268620368825145,-0.047058862739585566,-1.0305095712829313,-0.5827419045372416,-0.6029684384598871,-1.5601882004482344,-1.436794334970243,0.8276486916799153,-0.12196303251951195,-0.1964005272835048,0.13253284488917355,-0.10889153694980504,-0.2631482839981258
19th May 2022,7:45pm,Goodison Park,h,"38,448",https://www.skysports.com/football/everton-vs-crystal-palace/stats/446609,-0.24540646349635278,-0.01458084138432139,-0.9403188450431964,0.6997164185213274,0.2782974041877375,1.7257286045293776,1.1699120155244214,0.9756775496225952,1.4958869615531223,-0.15166502469426527,0.20933439832089348,0.09311368600975645,-1.2404971569385403,0.3646221788500344,0.076929535436468,-0.6839231160283687,0.42975835783451816,0.020280280783366064,-0.5183864829415277,-1.110138091845954,-0.30419104433315775,-0.047757416079772616,-1.057301796047439,-0.7610845094525575
19th May 2022,8:00pm,Villa Park,d,"40,468",https://www.skysports.com/football/aston-villa-vs-burnley/stats/446458,4.231462613690113,0.6821543380750268,1.6723248010177956,-0.09066002978815516,1.8759783372364927,-0.8883672245039903,0.3124590209545132,-1.8060968547280385,1.1556738931443225,0.3815708120848274,-2.975575636396533,1.7390601499000842,-0.5195118636079423,0.3063575377302798,2.1157762857649276,1.475580634281071,0.8541323241849571,-0.3036606311982302,2.3267854718021557,0.8852044599182112,0.8652854083827536,-0.27493926792773143,0.056334444298739184,1.3240819001958113
19th May 2022,8:00pm,"St James' Park, Newcastle",h,"52,274",https://www.skysports.com/football/newcastle-united-vs-arsenal/stats/446652,1.3414798650608353,0.9323124189677282,-1.95041521308641,1.0789246388344536,-0.5947748188708688,-1.5258436880286048,-0.7304616210540034,0.48312250742653157,-1.3449847162147057,1.3358884238749975,0.014860898391675342,-2.2167656020953177,1.048963430968601,0.01799973412057038,0.6201128197306407,1.2146489024940803,0.019695929401393943,-1.507123026925917,0.006551032453682594,0.331286140661502,-1.3132581603003308,0.7354144273073995,0.9855846890796306,1.111371273080105
17th May 2022,7:45pm,St. Mary's Stadium,a,"31,588",https://www.skysports.com/football/southampton-vs-liverpool/stats/446653,-5.7640077196981006,0.655736494629212,-1.589777186066914,-0.3534164164232472,-1.110414103639518,-1.6175548116248903,-0.5993472391843873,-1.5680766076947095,-0.24916947554531926,-0.029962270486027308,-0.3459255540209899,0.43864070405820876,0.44380036640317555,0.1858998249506285,0.2629881641802281,-1.9136277454694748,1.1747169269649138,0.038319592860692246,-0.3556232094363945,0.01986288302140047,-0.922907116321857,-0.8963910070678114,-0.2790049195495257,-1.1308798978518388
16th March 2022,8:00pm,Stamford Bridge,d,"31,478",https://www.skysports.com/football/chelsea-vs-leicester-city/stats/446551,4.610260527366159,-0.8604082353661896,-0.3245129725873762,0.5665510352401141,-0.1171592790724965,-0.0593825896565223,-1.7751459607178321,1.0694604155560263,-0.46728776373899766,-1.670800832315562,0.1606385898468949,1.0734181151192295,-0.341913801644976,-0.32114938067851256,-0.7377441157880912,-0.29590861613976605,0.03970990183341742,-0.329818507557213,-0.7200908496103696,-0.44639331517405023,0.5902879546354329,-0.2886337898515134,-0.5251060559910867,-0.4435772913427053
16th May 2022,8:15pm,Emirates Stadium,a,"59,968",https://www.skysports.com/football/arsenal-vs-liverpool/stats/446548,-1.271971705537455,-2.2247300853324044,0.6329547612694364,-2.36394796232448,-1.9128355060315152,0.2589183962705956,-0.3645727923884777,0.5720441599592115,-1.096440069374292,1.3213538889066891,-0.284254380815186,-0.6353351236204913,0.9967656847769931,-0.14151855939464134,-0.07284000506099304,0.608576310718963,0.6704024237142621,-0.9716052678411081,0.5211770199572239,0.7830142351533972,0.8759174759759201,0.7889738885475667,0.242247849423393,0.2982130972386945
15th May 2022,4:30pm,Goodison Park,a,"38,819",https://www.skysports.com/football/everton-vs-brentford/stats/446649,-3.731220858902704,2.2975601385353372,0.37624408732470216,-0.29918529671553135,0.21630509407183937,1.6371456163028237,-0.3763423905358313,-1.027647541343587,-2.1926941967658613,3.053715314522675,3.0911312612956348,4.698356259989723,-2.5438284681564736,-2.1374776499280355,-0.9895984698473727,3.6193853809797436,-1.9214517071300663,-0.6041171383346534,-1.6235084272141984,-1.4873976637224877,-2.2603607062466815,-1.0867243952433192,-0.4198490791495385,-0.37513618634014995
