PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24
7.371293444773348,3.547830588460205,-2.5531789729745142,-3.927682509181299,0.4660536335520829,3.3347425758660374,-1.1979407393897863,-1.462955415848729,1.1286241438446836,-1.4521872331531032,-1.3616585506694638,1.75447862847529,4.849278347030254,6.126476152709041,-1.3361404581622949,1.5521204240491944,-2.3414781852079867,-0.0207861961150577,0.4649525946872323,-1.1418669376914052,-1.3294357948775164,-0.0055594122644364,0.1749689024157826,-0.9119148014730118
3.099530334860055,-0.5387063331313757,0.1393884583461394,-1.8571510466396013,-1.4711946424969726,2.273933131426858,-0.3711991376539671,-1.173889670282476,-1.469989422166271,1.22392441275763,-1.00434535521885,-0.3306688773611233,1.3184787457536615,-1.0896589937658734,0.7012639213664845,0.3948432986358228,0.6383450583793272,0.0335247288432009,1.7018812720371284,1.4331570392315562,-0.5092499027704597,-0.5206262215668287,-1.4599181643949606,1.396851457875437
1.2233076725226812,-2.5171582600319664,0.7349150605404869,-1.6158881292365022,-0.9392688399547934,1.8590454676883703,-1.1644025347753248,-1.8747871659912556,1.4160919668208851,-2.476634229771498,-0.3240479843876763,0.3204941588488287,0.6484626082639043,1.746557869135312,-2.106999715256946,1.316867519386368,-1.058497976405494,1.0880908848884585,-0.6991347328246509,0.3131817975601551,0.5760631241953642,0.0014497734834491,0.450371799049055,-0.1385025718301974
4.670010669639872,-0.2592835481172744,1.615386634253172,-0.5868431460359537,2.365448056199586,-2.365672401322799,0.7426396739881705,0.6816634811960084,0.0563646376917905,-0.4091751886646266,-0.9953080724906618,-0.7334986466529279,-2.5488602144073047,0.8656026019602122,0.6562693408216607,0.8944474493749316,0.6886831679185109,0.5834092944056746,-2.556845560231605,0.4331440032021543,0.9948521406278736,0.079715807359727,-0.0595708334357544,-0.2150942372191416
4.68077136238556,0.7272554880075508,1.3616377403904485,-2.856596012914211,-2.3250845262416795,1.2817188697362225,-1.6170153773762708,-0.3193851530826753,0.2011916256304929,-0.5032570204459679,-1.0188784422369732,0.2949161308710779,-0.5096781436725023,-1.492720265681427,0.3902754835779094,-0.0128210073056136,0.3102392081148564,-1.1490181862787958,-0.6968025577133985,1.1843935181647,0.2869599718405863,0.7560065725172768,-0.2504005961118283,-0.1440201350490979
-5.083725573378089,-0.459557582037537,-0.5986103143616859,0.3650873215171735,1.7730105052509435,1.2564765643208935,-1.048285029722443,0.0849973882308011,-1.6729310261898478,1.216168908124219,-0.7254613211621734,-0.27816238826954,-1.8910272054645625,0.5484072284967171,-0.4641016115754747,-1.953255648252035,-0.8038437200711088,0.0721722337014996,-1.409539742221454,-0.2583918800801673,0.8389106453522087,-1.7599540870188293,0.8161406309553598,-0.2628385013087547
-0.9382813302683968,-1.8086387031362048,-0.8581324782200364,-2.136609441173821,-0.7679230567318216,1.2775330381637957,-0.8291618498846615,0.1864019391776804,1.3943493936329292,-1.0833664088309969,0.2459508046768936,-0.8990760736685229,0.5077613763124936,-1.6288902869609287,-0.5950161243101368,0.3300343603166444,0.1022830144697906,-1.5303199935016485,-0.1310214988453266,-0.9011684710836292,0.1724710625685662,-0.7615280670569161,-1.4155464131893745,0.6448503471888393
-2.0090273292633927,2.3581401953135988,3.307004542156749,0.9220431395033032,2.129134455188648,0.4146224643712662,0.925717433490822,0.2489959584876543,1.088285572864561,0.5104904974630566,-0.0592640547787521,0.6065463914572813,1.1654646216316409,-0.2162267296530692,0.1258252745857543,-1.9380363964679432,-2.899915180019722,0.2096454169464954,0.2520884166470393,-0.8783501414487502,0.8682108551290427,-0.7700361161265556,-0.6028864369486607,0.0014088479073389
0.5125208765514805,-0.3436172780085716,-1.419715515412831,0.2497241656383466,-0.2514475666444395,-0.7595618474161089,-1.2344404144152703,0.3417698009305578,0.4578645386216657,-1.9380048751168768,1.2759060694187685,0.530226933222755,-0.3937041404388504,-0.700345972668285,0.3599438480271849,-0.5044812170165662,0.3399833089626233,0.5367217346717894,-1.0143802984191164,0.3316009607849372,-0.7014868776332045,0.6651639040326922,0.7574504242202893,0.1006846278039495
2.4824525823765025,-0.3113564522550743,0.7242233744155436,1.7039702322043695,0.1621959157909812,-1.1758032636598168,-1.4925579191478549,-0.8265593503728871,0.428677506401548,-0.7744824243758363,0.2856870614390021,-0.5856168125922068,-0.2869465488624574,-0.6954560376142209,-0.0286525061451463,-0.721773221201386,-0.5977659423501436,-0.686442510408417,-0.8935825107613828,0.1454073577880227,-1.103053784066321,0.2050439650311837,-0.6456466177596376,-0.2611411311510178
0.8721609437087597,-1.1900933248389731,2.23701135408961,-3.1723686874687416,1.0605801641875008,0.0075118211328196,-0.0820015430275996,-0.0519773366690553,0.0021951892607936,-1.1662483066897784,0.4064495770372637,-0.3084648007756767,1.4396762009635091,-0.2983507198564681,1.043682000744476,-0.0943964580703092,0.6319989016632115,-2.2962067537510995,0.3512831940084514,1.1067368642550337,-0.5984354983955982,1.1909596629358217,1.5440704369064435,1.3424882855632938
0.0685113995883303,-2.238132319627769,-2.18034686948992,1.0176348635413128,-0.5270279863711875,-0.2069891030016785,0.7986244302954962,-0.1798035075212297,-0.3235965039960416,-1.2781569574321738,-0.1650484099434554,-0.446801910224718,-1.5459408792814844,0.8014252290869529,1.2509892164567789,0.4522687110578162,-0.3714273344466678,-0.0078953609436571,0.047968152776872,-0.2897569631651061,0.4324209965349744,0.3681172323227745,-1.322102288942704,0.8252811085060808
-2.8732944895240404,-2.343812332124667,-1.2055120589830377,0.8210762566278007,3.060416772431373,-0.2501258821460755,-1.966722043622439,1.2566820670380556,-0.3749682475082186,0.535381717175718,0.5992962381042426,0.413065933093851,1.5580173063972929,-0.6531973966051103,0.6131240128308453,-0.6146104058233313,-1.059837586021353,0.8104087080679424,-0.6913255401506281,0.3053982676060936,-0.6319550985715445,0.8491913833017094,-0.7359038527081405,0.2565587682420662
2.6949063578187467,-0.0211887779939465,-3.135623471090928,1.6543635667388732,-0.5872441668438638,1.3787309503494047,-0.2197062515827413,0.7758695148684074,-0.5611128831810468,0.700170478821409,0.6030789242103564,-0.2106214809106211,-0.2589786649645815,0.1757114898388446,-0.1473876158784559,0.1205608207505951,2.1315019930521237,0.4509300507647857,-0.7892841319659556,-0.704865729402444,-0.9551789290931506,-0.5326711696534632,1.259204276407339,1.2771209158896373
-0.6338267332865567,-0.8277244069626023,-1.567887805697496,0.6337910062404174,-0.3399031960542147,1.3406705374931878,-0.0614403510651543,0.2946104230808573,0.156376319210437,-0.7300522865942343,-0.7550240446048371,-0.2581105653307872,-1.6036044408970906,0.3034875445482978,0.5726727620889036,-0.1692969860295418,-0.4290849691221778,1.17344826504696,0.8241825244660137,-0.1832254823305568,0.3887492333593804,-0.7831638285995054,-0.5349303553800181,-0.4325137176280906
3.263765243181308,-0.6273416854271681,0.3965639115947585,-0.2421000851718152,-0.4425620784485143,0.6693670618815682,1.5294044023156057,0.3679114723066006,0.3998657290390566,-0.5935087297563004,-0.5637868444223786,1.4231165487897357,0.3653392115662153,-0.9975378175809496,-0.1918662135411338,-0.0577058220489653,1.3471853758079435,-0.0784838607817776,-0.5193955422552239,-0.594875682466377,-0.3552999834450605,-1.3261235275439804,-0.8260544525087283,-0.5785499284014676
0.0446488942027988,-0.3512048905340176,-0.0955306204253589,-1.851418250484588,3.682639780969807,0.6565437130727402,2.7211457005330013,-0.9096095740187418,-0.1161791143657304,-0.4167503030248166,1.0518946459066114,0.6557411429126168,1.083555127518988,-1.042376603008356,-0.2210189685791606,-1.3401083967303735,0.7794900020798465,0.7833772326033058,-0.5203165073311286,0.4915632971648596,-0.1377230980486739,0.5598233988432751,-0.0908971354103606,-0.0974052778955997
1.0640952435793285,0.0823855878403439,0.0145255145485893,-0.550753437659188,-2.238024622449582,-0.9348005993457046,0.9537413299648,-0.5817693685184958,-0.2327386539958668,-0.6000511122505234,0.0927823086438274,0.0398946895421572,0.8782217305608371,-0.5901169002179172,0.3818674782449397,1.9769672337145616,-0.023535978600952,0.0373401465147134,-0.1200938759943536,-0.0393690501876547,0.3528141561087913,1.0177940606826237,-0.1981616451307822,-0.2349321943487412
